"","site","hour","Depth_ft","DO_mg.L","pH","Specific_Conductivity_uS.cm","Temperature_C"
"6650","lincoln",2023-08-22 00:00:00,NA,8.10754036903381,8.64121460914612,120.634534835815,19.3588428497314
"6651","lincoln",2023-08-22 01:00:00,NA,7.8576295375824,8.34538578987122,123.540397644043,19.0572471618652
"6652","lincoln",2023-08-22 02:00:00,NA,7.61419343948364,8.00545239448547,123.60054397583,18.6019735336304
"6653","lincoln",2023-08-22 03:00:00,NA,7.55300354957581,7.80113244056702,124.412282943726,18.0535569190979
"6654","lincoln",2023-08-22 04:00:00,NA,7.57917368412018,7.72903180122375,122.945007324219,17.4826717376709
"6655","lincoln",2023-08-22 05:00:00,NA,7.66574692726135,7.66912198066711,117.894327163696,16.8654642105103
"6656","lincoln",2023-08-22 06:00:00,NA,7.79483556747437,7.66009426116943,115.338832855225,16.2224559783936
"6657","lincoln",2023-08-22 07:00:00,NA,7.88371992111206,7.64286422729492,114.590316772461,15.8258724212646
"6658","lincoln",2023-09-01 17:00:00,0.527251916114462,NA,NA,NA,NA
"6659","lincoln",2023-09-01 18:00:00,0.510211968357441,8.78449249267578,8.64295768737793,200.303436279297,18.0308170318604
"6660","lincoln",2023-09-01 19:00:00,0.477727242200247,8.78339719772339,8.67750263214111,205.624855041504,18.7593421936035
"6661","lincoln",2023-09-01 20:00:00,0.460350796410378,8.65857124328613,8.70264848073324,209.531717936198,19.4418042500814
"6662","lincoln",2023-09-01 21:00:00,0.44400406559544,8.49262499809265,8.72738790512085,211.655113220215,19.7544097900391
"6663","lincoln",2023-09-01 22:00:00,0.428049071419662,8.19914996623993,8.71631646156311,215.510936737061,19.9031310081482
"6664","lincoln",2023-09-01 23:00:00,0.428442149163373,7.78280115127563,8.63792061805725,221.816135406494,19.9613528251648
"6665","lincoln",2023-09-02 00:00:00,0.420428960067992,7.27570641040802,8.50983023643494,230.444942474365,20.1267948150635
"6666","lincoln",2023-09-02 01:00:00,0.42226371030218,6.7591381072998,8.32742166519165,239.73962020874,20.2536425590515
"6667","lincoln",2023-09-02 02:00:00,0.422689816470734,6.39218366146088,8.18712711334229,246.065101623535,20.3369579315186
"6668","lincoln",2023-09-02 03:00:00,0.413699222928469,6.16152656078339,8.07331824302673,251.645984649658,20.2596855163574
"6669","lincoln",2023-09-02 04:00:00,0.407894348739779,6.05134534835815,7.99829113483429,255.757621765137,20.1225399971008
"6670","lincoln",2023-09-02 05:00:00,0.412674350831082,6.03111970424652,7.95853435993195,258.504608154297,19.8800249099731
"6671","lincoln",2023-09-02 06:00:00,0.419356627770684,6.05719804763794,7.9294980764389,260.337966918945,19.5741610527039
"6672","lincoln",2023-09-02 07:00:00,0.427166483064488,6.09990906715393,7.90750849246979,262.106674194336,19.1905798912048
"6673","lincoln",2023-09-02 08:00:00,0.424892156011595,6.14600205421448,7.89031803607941,264.593528747559,18.7706470489502
"6674","lincoln",2023-09-02 09:00:00,0.428810528231614,6.21580147743225,7.87558495998383,266.170845031738,18.3228249549866
"6675","lincoln",2023-09-02 10:00:00,0.426132357345704,6.26567018032074,7.86496019363403,267.838073730469,17.8925008773804
"6676","lincoln",2023-09-02 11:00:00,0.424644819079604,6.31289398670197,7.86104822158813,270.688285827637,17.5084199905396
"6677","lincoln",2023-09-02 12:00:00,0.424308514761859,6.37307476997375,7.86242198944092,272.730766296387,17.1654353141785
"6678","lincoln",2023-09-02 13:00:00,0.425508550014684,6.5857720375061,7.88519477844238,274.66429901123,16.9364404678345
"6679","lincoln",2023-09-02 14:00:00,0.426769165940281,6.97548878192902,7.94017696380615,276.096122741699,16.8746509552002
"6680","lincoln",2023-09-02 15:00:00,0.418566940707946,7.43205940723419,8.02245306968689,277.470474243164,17.0507831573486
"6681","lincoln",2023-09-02 16:00:00,0.415785914553604,7.80930030345917,8.11301851272583,277.930938720703,17.6398916244507
"6682","lincoln",2023-09-02 17:00:00,0.412683947179198,8.2398784160614,8.2689254283905,278.033279418945,18.7353992462158
"6683","lincoln",2023-09-02 18:00:00,0.418943329150586,8.54441499710083,8.44331192970276,276.69947052002,19.6013836860657
"6684","lincoln",2023-09-02 19:00:00,0.412139473632913,8.64813256263733,8.55687284469604,275.60563659668,20.3443250656128
"6685","lincoln",2023-09-02 20:00:00,0.406073799312663,8.61510491371155,8.62234115600586,274.723266601562,21.133348941803
"6686","lincoln",2023-09-02 21:00:00,0.395939541612173,8.36519622802734,8.62256360054016,272.442985534668,21.2863774299622
"6687","lincoln",2023-09-02 22:00:00,0.382049908048599,7.94615459442139,8.57610273361206,269.975723266602,21.2009925842285
"6688","lincoln",2023-09-02 23:00:00,0.389076021843171,7.41262304782867,8.47650122642517,268.443794250488,21.0761137008667
"6689","lincoln",2023-09-03 00:00:00,0.398715084139021,7.01555335521698,8.38108849525452,267.525093078613,21.1087956428528
"6690","lincoln",2023-09-03 01:00:00,0.398691666963455,6.61697685718536,8.26642465591431,269.064163208008,21.0696749687195
"6691","lincoln",2023-09-03 02:00:00,0.39969967094583,6.21914064884186,8.15144515037537,270.635009765625,21.0138626098633
"6692","lincoln",2023-09-03 03:00:00,0.402229389008597,6.02864897251129,8.08082795143127,272.957939147949,21.0492644309998
"6693","lincoln",2023-09-03 04:00:00,0.405833495728981,5.90093994140625,8.02079272270203,275.367713928223,20.9514207839966
"6694","lincoln",2023-09-03 05:00:00,0.406262284106636,5.87424504756927,7.97666525840759,276.03938293457,20.7108488082886
"6695","lincoln",2023-09-03 06:00:00,0.401926493095317,5.89698255062103,7.94799339771271,277.261268615723,20.4327697753906
"6696","lincoln",2023-09-03 07:00:00,0.402717305195761,5.9342987537384,7.92550408840179,278.268951416016,20.0959224700928
"6697","lincoln",2023-09-03 08:00:00,0.40603951919024,5.99390375614166,7.91030657291412,279.270004272461,19.703905582428
"6698","lincoln",2023-09-03 09:00:00,0.407100452098869,6.03938126564026,7.89493715763092,281.449684143066,19.2957015037537
"6699","lincoln",2023-09-03 10:00:00,0.402538603014425,6.08983755111694,7.88370597362518,283.850814819336,18.9093322753906
"6700","lincoln",2023-09-03 11:00:00,0.406029893039801,6.15018117427826,7.8762993812561,284.380302429199,18.5491709709167
"6701","lincoln",2023-09-03 12:00:00,0.407322471957182,6.20648121833801,7.87108170986176,284.455276489258,18.1843404769897
"6702","lincoln",2023-09-03 13:00:00,0.406721523008165,6.36034452915192,7.88464057445526,284.35472869873,17.8847880363464
"6703","lincoln",2023-09-03 14:00:00,0.403142860021333,6.63743543624878,7.91874527931213,283.589866638184,17.7568669319153
"6704","lincoln",2023-09-03 15:00:00,0.399686677132854,6.97923409938812,7.96698212623596,283.32886505127,17.8393759727478
"6705","lincoln",2023-09-03 16:00:00,0.400672649747699,7.44079613685608,8.0547559261322,282.943206787109,18.3692026138306
"6706","lincoln",2023-09-03 17:00:00,0.396102321902264,7.83628833293915,8.18222904205322,281.400024414062,19.4894070625305
"6707","lincoln",2023-09-03 18:00:00,0.392755945674135,8.13114452362061,8.32634592056274,281.17049407959,20.7031154632568
"6708","lincoln",2023-09-03 19:00:00,0.388323714344484,8.20006108283997,8.43547511100769,281.556121826172,21.4212975502014
"6709","lincoln",2023-09-03 20:00:00,0.38026474142987,7.68133068084717,8.37296223640442,282.087120056152,21.0646243095398
"6710","lincoln",2023-09-03 21:00:00,0.375779931351263,7.80781745910645,8.39527463912964,280.244644165039,20.850462436676
"6711","lincoln",2023-09-03 22:00:00,0.319143074532665,7.51445806026459,8.36284208297729,279.957092285156,20.484058380127
"6712","lincoln",2023-09-03 23:00:00,0.277608455660337,7.18721425533295,8.25983214378357,283.146118164062,20.0506176948547
"6713","lincoln",2023-09-04 00:00:00,0.25956441547588,6.80621552467346,8.14833569526672,290.098495483398,19.9515943527222
"6714","lincoln",2023-09-04 01:00:00,0.257363029609366,6.44288289546967,8.05355906486511,298.115219116211,19.9556307792664
"6715","lincoln",2023-09-04 02:00:00,0.259652928376204,6.17112803459167,7.98867774009705,306.359825134277,19.8572692871094
"6716","lincoln",2023-09-04 03:00:00,0.259548076352108,6.02130103111267,7.93977868556976,315.038917541504,19.758535861969
"6717","lincoln",2023-09-04 04:00:00,0.258999527338106,5.92404437065125,7.90635120868683,319.624588012695,19.6236271858215
"6718","lincoln",2023-09-04 05:00:00,0.260939658587629,5.87775826454163,7.8891589641571,322.264404296875,19.405659198761
"6719","lincoln",2023-09-04 06:00:00,0.261112832437985,5.86955869197845,7.87694239616394,326.361671447754,19.1617050170898
"6720","lincoln",2023-09-04 07:00:00,0.259334490551301,5.88302457332611,7.87124967575073,330.655815124512,18.9210629463196
"6721","lincoln",2023-09-04 08:00:00,0.255631827547627,5.90865170955658,7.86888062953949,335.503623962402,18.646119594574
"6722","lincoln",2023-09-04 09:00:00,0.246340483859362,5.94387555122375,7.86757934093475,339.72013092041,18.3384237289429
"6723","lincoln",2023-09-04 10:00:00,0.247468535325447,5.9938451051712,7.86601853370667,345.979141235352,18.0433487892151
"6724","lincoln",2023-09-04 11:00:00,0.246357132182239,6.04503726959229,7.86741364002228,352.891845703125,17.7311391830444
"6725","lincoln",2023-09-04 12:00:00,0.252767440569608,6.09985589981079,7.87440133094788,357.60619354248,17.4287023544312
"6726","lincoln",2023-09-04 13:00:00,0.248122763378018,6.25998604297638,7.89141392707825,361.97119140625,17.1876926422119
"6727","lincoln",2023-09-04 14:00:00,0.252301000681702,6.55321311950684,7.92754530906677,364.937896728516,17.1429204940796
"6728","lincoln",2023-09-04 15:00:00,0.253163837547081,6.92975342273712,7.97234439849854,367.018241882324,17.4284477233887
"6729","lincoln",2023-09-04 16:00:00,0.254805472451308,7.35063076019287,8.03543496131897,368.897125244141,18.0861482620239
"6730","lincoln",2023-09-04 17:00:00,1.15915628506644,7.34608948230743,8.07442700862885,322.363037109375,18.3832211494446
"6731","lincoln",2023-09-04 18:00:00,1.45383791807433,7.76963448524475,8.35773372650146,162.739772796631,17.112331867218
"6732","lincoln",2023-09-04 19:00:00,1.41575561523902,7.8274759054184,8.39373707771301,119.263591766357,16.0139231681824
"6733","lincoln",2023-09-04 20:00:00,1.4001359493549,7.77256858348846,8.39903998374939,114.052658081055,15.9612221717834
"6734","lincoln",2023-09-04 21:00:00,1.42523221761976,7.60748326778412,8.36692976951599,114.322599411011,16.3108434677124
"6735","lincoln",2023-09-04 22:00:00,1.42642988358788,7.53903651237488,8.38151526451111,116.747362136841,16.7194910049438
"6736","lincoln",2023-09-04 23:00:00,1.40847556329784,7.40452086925507,8.32526922225952,116.246227264404,16.9060955047607
"6737","lincoln",2023-09-05 00:00:00,1.4138522600565,7.28513407707214,8.22400331497192,113.075674057007,16.8556032180786
"6738","lincoln",2023-09-05 01:00:00,1.46301703366347,7.20517909526825,8.102219581604,112.836687088013,16.3635745048523
"6739","lincoln",2023-09-05 02:00:00,1.47946392263658,7.23715662956238,8.01937007904053,111.536394119263,15.7185864448547
"6740","lincoln",2023-09-05 03:00:00,1.48489698552279,7.31726658344269,7.98903286457062,109.144790649414,15.1746230125427
"6741","lincoln",2023-09-05 04:00:00,NA,7.40882861614227,7.96991527080536,107.732727050781,14.6952352523804
"6742","lincoln",2023-09-05 05:00:00,NA,7.51117467880249,7.96753787994385,106.668464660645,14.1621422767639
"6743","lincoln",2023-09-05 06:00:00,NA,7.61188411712646,7.96331536769867,106.774515151978,13.6429703235626
"6744","lincoln",2023-09-05 07:00:00,NA,7.70390129089355,7.94777369499207,105.349847793579,13.2056765556335
"6745","lincoln",2023-09-05 08:00:00,NA,7.75823652744293,7.92555320262909,103.623170852661,12.8665916919708
"6746","lincoln",2023-09-05 09:00:00,NA,7.82425856590271,7.9088990688324,102.583366394043,12.5457792282105
"6747","lincoln",2023-09-05 10:00:00,NA,7.8831387758255,7.91562211513519,103.327016830444,12.2598128318787
"6748","lincoln",2023-09-05 11:00:00,NA,7.92567181587219,7.9286150932312,104.997354507446,12.04114818573
"6749","lincoln",2023-09-05 12:00:00,1.41399081105772,7.96574020385742,7.93217480182648,107.237651824951,11.8819973468781
"6750","lincoln",2023-09-05 13:00:00,1.41351874225599,7.99585318565369,7.93151581287384,108.516258239746,11.7911760807037
"6751","lincoln",2023-09-05 14:00:00,1.4190665937576,8.04841446876526,7.95194554328918,108.936058044434,11.8022525310516
"6752","lincoln",2023-09-05 15:00:00,1.41422168965664,8.14850473403931,7.99673223495483,109.323766708374,12.0417895317078
"6753","lincoln",2023-09-05 16:00:00,1.36822105852116,8.2598729133606,8.0704128742218,109.803140640259,12.6265158653259
"6754","lincoln",2023-09-05 17:00:00,1.29595307682511,8.32442092895508,8.17031216621399,110.640567779541,13.5049951076508
"6755","lincoln",2023-09-05 18:00:00,1.24684185799319,8.29041790962219,8.25082540512085,112.292293548584,14.4920699596405
"6756","lincoln",2023-09-05 19:00:00,1.17499545996313,8.20630431175232,8.33314990997314,115.901248931885,15.4246170520782
"6757","lincoln",2023-09-05 20:00:00,1.05318037065398,8.07466292381287,8.33331751823425,124.305215835571,15.9970498085022
"6758","lincoln",2023-09-05 21:00:00,0.993621530142217,7.96056866645813,8.33993887901306,126.320976257324,16.6257758140564
"6759","lincoln",2023-09-05 22:00:00,0.964542568792989,7.81264090538025,8.3386664390564,128.395057678223,16.9328536987305
"6760","lincoln",2023-09-06 00:00:00,0.913260325211459,7.4964953660965,8.22986769676208,132.417671203613,16.9027757644653
"6761","lincoln",2023-09-06 01:00:00,0.903458475174937,7.30756461620331,8.11454844474792,134.199882507324,16.6054735183716
"6762","lincoln",2023-09-06 02:00:00,0.896326987815611,7.19781374931335,8.02105367183685,135.6721534729,16.3104357719421
"6763","lincoln",2023-09-06 03:00:00,0.890139205926051,7.17844688892365,7.96686351299286,136.753105163574,15.9816110134125
"6764","lincoln",2023-09-06 04:00:00,0.889425604194803,7.19507265090942,7.92357122898102,137.715881347656,15.5635099411011
"6765","lincoln",2023-09-06 05:00:00,0.889512820694062,7.23907124996185,7.8990763425827,138.364826202393,15.1399660110474
"6766","lincoln",2023-09-06 06:00:00,0.893243803355491,7.31175911426544,7.88506174087524,138.593593597412,14.6750395298004
"6767","lincoln",2023-09-06 07:00:00,0.89543880407423,7.40716421604156,7.88134145736694,138.637763977051,14.1683487892151
"6768","lincoln",2023-09-06 08:00:00,0.901581509949736,7.49199020862579,7.87737023830414,138.446697235107,13.6889033317566
"6769","lincoln",2023-09-06 09:00:00,0.905869766255326,7.57760345935822,7.87581610679626,138.178882598877,13.2500894069672
"6770","lincoln",2023-09-06 10:00:00,0.906867399029178,7.65358734130859,7.87429523468018,137.914726257324,12.8410365581512
"6771","lincoln",2023-09-06 11:00:00,0.901399447556444,7.72735214233398,7.87534499168396,137.826034545898,12.4627199172974
